city,timestamp,temperature,season
Paris,2010-03-03,11.137424957191342,spring
Paris,2010-03-04,4.4515843851577,spring
Paris,2010-03-05,14.139653494779072,spring
Paris,2010-03-06,16.137109899770593,spring
Paris,2010-03-07,4.825651464350455,spring
Paris,2010-03-08,7.685899691341737,spring
Paris,2010-03-09,21.08211480750051,spring
Paris,2010-03-10,10.347007475882343,spring
Paris,2010-03-11,15.522768272605225,spring
Paris,2010-03-12,6.941874424682067,spring
Paris,2010-03-13,19.14669584686696,spring
Paris,2010-03-14,6.355029579677581,spring
Paris,2010-03-15,15.14715783164354,spring
Paris,2010-03-16,13.358450891159022,spring
Paris,2010-03-17,7.3984736303304315,spring
Paris,2010-03-18,11.514974112414109,spring
Paris,2010-03-19,8.251176935820801,spring
Paris,2010-03-20,13.546953762497589,spring
Paris,2010-03-21,11.117600870486399,spring
Paris,2010-03-22,12.84681295420455,spring
Paris,2010-03-23,13.027361655820892,spring
Paris,2010-03-24,10.715480559492855,spring
Paris,2010-03-25,6.7556470693145805,spring
Paris,2010-03-26,15.242970936149774,spring
Paris,2010-03-27,18.656530754422647,spring
Paris,2010-03-28,11.870083082871107,spring
Paris,2010-03-29,10.05446908684785,spring
Paris,2010-03-30,2.7592122663840186,spring
Paris,2010-03-31,18.139880889876537,spring
Paris,2010-04-01,14.714392948013966,spring
Paris,2010-04-02,17.77114110560696,spring
Paris,2010-04-03,8.259811854483836,spring
Paris,2010-04-04,13.046031996686422,spring
Paris,2010-04-05,16.47524087641073,spring
Paris,2010-04-06,14.063709894539887,spring
Paris,2010-04-07,4.428968440044418,spring
Paris,2010-04-08,1.894591274515987,spring
Paris,2010-04-09,19.525385630491574,spring
Paris,2010-04-10,19.10661945224163,spring
Paris,2010-04-11,7.914470630177265,spring
Paris,2010-04-12,10.588384329233795,spring
Paris,2010-04-13,4.135740563059692,spring
Paris,2010-04-14,17.85281721258968,spring
Paris,2010-04-15,10.08965251755066,spring
Paris,2010-04-16,-0.15351947704514046,spring
Paris,2010-04-17,14.596242968027589,spring
Paris,2010-04-18,9.073881443257697,spring
Paris,2010-04-19,2.661541248794876,spring
Paris,2010-04-20,14.424025443309294,spring
Paris,2010-04-21,6.424447109236917,spring
Paris,2010-04-22,14.973700891967532,spring
Paris,2010-04-23,12.024527734772585,spring
Paris,2010-04-24,23.151460351650744,spring
Paris,2010-04-25,15.841024425105754,spring
Paris,2010-04-26,14.041336212904064,spring
Paris,2010-04-27,18.369012999458004,spring
Paris,2010-04-28,12.903827001829374,spring
Paris,2010-04-29,5.1644370132322575,spring
Paris,2010-04-30,8.077262950917834,spring
Paris,2010-05-01,6.823211064772359,spring
Paris,2010-05-02,12.680238724490872,spring
Paris,2010-05-03,12.348292505546803,spring
Paris,2010-05-04,12.24574713193356,spring
Paris,2010-05-05,18.082118938004992,spring
Paris,2010-05-06,14.204544213972286,spring
Paris,2010-05-07,11.894391187700638,spring
Paris,2010-05-08,14.866280735270374,spring
Paris,2010-05-09,3.560494243832167,spring
Paris,2010-05-10,15.176523597449076,spring
Paris,2010-05-11,13.128252292505781,spring
Paris,2010-05-12,17.906793532926866,spring
Paris,2010-05-13,9.760915311030727,spring
Paris,2010-05-14,13.618407762998954,spring
Paris,2010-05-15,12.298666440967226,spring
Paris,2010-05-16,9.195256820615509,spring
Paris,2010-05-17,2.750769172074504,spring
Paris,2010-05-18,6.919298767702532,spring
Paris,2010-05-19,2.1800286008501786,spring
Paris,2010-05-20,15.772415327130044,spring
Paris,2010-05-21,-2.066109889884169,spring
Paris,2010-05-22,12.50219989826112,spring
Paris,2010-05-23,13.014193060743766,spring
Paris,2010-05-24,15.053557510910846,spring
Paris,2010-05-25,22.529943882664305,spring
Paris,2010-05-26,7.773075681959566,spring
Paris,2010-05-27,16.984255934508877,spring
Paris,2010-05-28,15.766086553625026,spring
Paris,2010-05-29,16.229009425651615,spring
Paris,2010-05-30,10.234362493275587,spring
Paris,2010-05-31,15.641073173860708,spring
Paris,2010-06-01,14.742559495365057,summer
Paris,2010-06-02,17.48969571272808,summer
Paris,2010-06-03,19.24431262522954,summer
Paris,2010-06-04,25.322791237363028,summer
Paris,2010-06-05,15.559839300071589,summer
Paris,2010-06-06,26.303676293163413,summer
Paris,2010-06-07,17.581184629042536,summer
Paris,2010-06-08,17.655434794698913,summer
Paris,2010-06-09,31.08715917073035,summer
Paris,2010-06-10,15.196414352226489,summer
Paris,2010-06-11,14.82225990980923,summer
Paris,2010-06-12,7.444413929252807,summer
Paris,2010-06-13,8.691742486563065,summer
Paris,2010-06-14,18.928535717235047,summer
Paris,2010-06-15,23.048094690548883,summer
Paris,2010-06-16,17.525584148597673,summer
Paris,2010-06-17,22.34986425142506,summer
Paris,2010-06-18,13.866279971429293,summer
Paris,2010-06-19,21.36433823699581,summer
Paris,2010-06-20,27.574738489617967,summer
Paris,2010-06-21,16.633532384460423,summer
Paris,2010-06-22,19.628853281743528,summer
Paris,2010-06-23,19.24522221577475,summer
Paris,2010-06-24,23.83245118077587,summer
Paris,2010-06-25,26.008465348691153,summer
Paris,2010-06-26,18.745815471882473,summer
Paris,2010-06-27,16.892436443601945,summer
Paris,2010-06-28,16.0855066491622,summer
Paris,2010-06-29,9.218910625708588,summer
Paris,2010-06-30,12.403465553093453,summer
Paris,2010-07-01,13.539836022444536,summer
Paris,2010-07-02,18.412428161986647,summer
Paris,2010-07-03,15.035148486465891,summer
Paris,2010-07-04,28.696824146107794,summer
Paris,2010-07-05,23.793645719855135,summer
Paris,2010-07-06,23.00802549618859,summer
Paris,2010-07-07,24.631996063848543,summer
Paris,2010-07-08,13.12847947583272,summer
Paris,2010-07-09,17.219610643185103,summer
Paris,2010-07-10,16.277862313158938,summer
Paris,2010-07-11,23.502168003216752,summer
Paris,2010-07-12,20.609793013715556,summer
Paris,2010-07-13,20.007624565862194,summer
Paris,2010-07-14,10.296681127732603,summer
Paris,2010-07-15,21.20435226480125,summer
Paris,2010-07-16,18.63504411851321,summer
Paris,2010-07-17,26.4063900705492,summer
Paris,2010-07-18,15.229592375574116,summer
Paris,2010-07-19,15.67226281099233,summer
Paris,2010-07-20,14.098873155562561,summer
Paris,2010-07-21,6.704050568206004,summer
Paris,2010-07-22,20.353237574057694,summer
Paris,2010-07-23,24.544765379998694,summer
Paris,2010-07-24,21.05175978022538,summer
Paris,2010-07-25,14.937256874110929,summer
Paris,2010-07-26,11.51699909002797,summer
Paris,2010-07-27,21.520168871381497,summer
Paris,2010-07-28,19.88384899564826,summer
Paris,2010-07-29,21.125077166634693,summer
Paris,2010-07-30,18.45924514048936,summer
Paris,2010-07-31,18.781778103090982,summer
Paris,2010-08-01,19.68384609149614,summer
Paris,2010-08-02,23.66972909683385,summer
Paris,2010-08-03,10.213531646619753,summer
Paris,2010-08-04,23.641097196920807,summer
Paris,2010-08-05,18.00685772873465,summer
Paris,2010-08-06,16.78196003175752,summer
Paris,2010-08-07,23.069440384680874,summer
Paris,2010-08-08,27.54506970164433,summer
Paris,2010-08-09,18.38513092018514,summer
Paris,2010-08-10,24.75453904785011,summer
Paris,2010-08-11,15.949817640416118,summer
Paris,2010-08-12,19.192087012182526,summer
Paris,2010-08-13,26.316311096111555,summer
Paris,2010-08-14,22.899833192838535,summer
Paris,2010-08-15,14.447403450228474,summer
Paris,2010-08-16,27.80763428264978,summer
Paris,2010-08-17,22.414689052718494,summer
Paris,2010-08-18,29.54827161014163,summer
Paris,2010-08-19,25.408368167093826,summer
Paris,2010-08-20,26.689595687578805,summer
Paris,2010-08-21,18.00941772044924,summer
Paris,2010-08-22,23.98126013862536,summer
Paris,2010-08-23,26.699262930577163,summer
Paris,2010-08-24,17.661257674212496,summer
Paris,2010-08-25,22.51124322473057,summer
Paris,2010-08-26,20.086089550266937,summer
Paris,2010-08-27,16.291251520300705,summer
Paris,2010-08-28,17.562107931157282,summer
Paris,2010-08-29,30.20378697945705,summer
Paris,2010-08-30,14.946786780605958,summer
Paris,2010-08-31,19.690400477348643,summer
Paris,2010-09-01,14.84379256267391,autumn
Paris,2010-09-02,12.37745144210518,autumn
Paris,2010-09-03,10.330423979614826,autumn
Paris,2010-09-04,17.08828938556769,autumn
Paris,2010-09-05,13.22306971631271,autumn
Paris,2010-09-06,4.947022058344823,autumn
Paris,2010-09-07,5.781834217463196,autumn
Paris,2010-09-08,13.005086489221496,autumn
Paris,2010-09-09,10.822423460179836,autumn
Paris,2010-09-10,21.564580755292,autumn
Paris,2010-09-11,13.48388331905176,autumn
Paris,2010-09-12,12.116500295652296,autumn
Paris,2010-09-13,9.659912847984625,autumn
Paris,2010-09-14,14.123931578240548,autumn
Paris,2010-09-15,10.519662463905172,autumn
Paris,2010-09-16,20.248591484414316,autumn
Paris,2010-09-17,18.451041369092323,autumn
Paris,2010-09-18,22.80615889658216,autumn
Paris,2010-09-19,3.99659916276447,autumn
Paris,2010-09-20,13.851046052960372,autumn
Paris,2010-09-21,13.58510753300927,autumn
Paris,2010-09-22,11.796240868202153,autumn
Paris,2010-09-23,20.705310316853698,autumn
Paris,2010-09-24,22.860796898397584,autumn
Paris,2010-09-25,1.3811333655041977,autumn
Paris,2010-09-26,12.08204980166462,autumn
Paris,2010-09-27,12.305593695296416,autumn
Paris,2010-09-28,4.758262268587828,autumn
Paris,2010-09-29,17.286863671869803,autumn
Paris,2010-09-30,12.90640138284412,autumn
Paris,2010-10-01,12.688542996015068,autumn
Paris,2010-10-02,7.048549855750958,autumn
Paris,2010-10-03,12.842008939921616,autumn
Paris,2010-10-04,13.607898794149103,autumn
Paris,2010-10-05,17.686465455026628,autumn
Paris,2010-10-06,5.43666312721452,autumn
Paris,2010-10-07,20.931037002098687,autumn
Paris,2010-10-08,11.303187491205287,autumn
Paris,2010-10-09,4.520433923007694,autumn
Paris,2010-10-10,13.413674534037922,autumn
Paris,2010-10-11,17.883391217049365,autumn
Paris,2010-10-12,18.80183526752361,autumn
Paris,2010-10-13,4.626026280758277,autumn
Paris,2010-10-14,9.830206159811471,autumn
Paris,2010-10-15,17.20547627305142,autumn
Paris,2010-10-16,15.059664120609431,autumn
Paris,2010-10-17,8.403737594540349,autumn
Paris,2010-10-18,15.559430999061409,autumn
Paris,2010-10-19,8.517015289112747,autumn
Paris,2010-10-20,16.881362075208717,autumn
Paris,2010-10-21,15.582030299525623,autumn
Paris,2010-10-22,6.732893473061589,autumn
Paris,2010-10-23,15.820023383473323,autumn
Paris,2010-10-24,17.374687455360224,autumn
Paris,2010-10-25,10.647207727839733,autumn
Paris,2010-10-26,6.661541719642399,autumn
Paris,2010-10-27,16.518790437693006,autumn
Paris,2010-10-28,10.518738248063771,autumn
Paris,2010-10-29,12.65923490578643,autumn
Paris,2010-10-30,14.53658040790194,autumn
Paris,2010-10-31,10.1337000156539,autumn
Paris,2010-11-01,11.858594360183304,autumn
Paris,2010-11-02,11.761545143770924,autumn
Paris,2010-11-03,8.216192693115307,autumn
Paris,2010-11-04,14.225356679821594,autumn
Paris,2010-11-05,0.23503411449314449,autumn
Paris,2010-11-06,5.689265994269615,autumn
Paris,2010-11-07,7.081763783018638,autumn
Paris,2010-11-08,21.993812406013287,autumn
Paris,2010-11-09,15.800058874383222,autumn
Paris,2010-11-10,4.416125726829481,autumn
Paris,2010-11-11,12.62139911055689,autumn
Paris,2010-11-12,11.637925856747293,autumn
Paris,2010-11-13,15.533918011989805,autumn
Paris,2010-11-14,20.451221399812326,autumn
Paris,2010-11-15,28.398634572615688,autumn
Paris,2010-11-16,6.739748453207675,autumn
Paris,2010-11-17,16.054226447234605,autumn
Paris,2010-11-18,15.457042033758364,autumn
Paris,2010-11-19,2.7936838956720997,autumn
Paris,2010-11-20,15.872924961027307,autumn
Paris,2010-11-21,4.912867441997456,autumn
Paris,2010-11-22,13.597687185712761,autumn
Paris,2010-11-23,21.55318241323605,autumn
Paris,2010-11-24,10.195462348664215,autumn
Paris,2010-11-25,3.1432960867531037,autumn
Paris,2010-11-26,14.810067396151638,autumn
Paris,2010-11-27,13.202926951917558,autumn
Paris,2010-11-28,13.946430694510436,autumn
Paris,2010-11-29,4.631073785478794,autumn
Paris,2010-11-30,15.238654342378444,autumn
Paris,2010-12-01,4.314265532494061,winter
Paris,2010-12-02,4.502081174862853,winter
Paris,2010-12-03,-5.240230192093751,winter
Paris,2010-12-04,0.5083283240495038,winter
Paris,2010-12-05,9.547327992828446,winter
Paris,2010-12-06,7.595782386294902,winter
Paris,2010-12-07,4.684527323222242,winter
Paris,2010-12-08,-1.880718504998744,winter
Paris,2010-12-09,-0.5358110895585879,winter
Paris,2010-12-10,2.812883654429067,winter
Paris,2010-12-11,-0.6211939703133833,winter
Paris,2010-12-12,0.17957020216937591,winter
Paris,2010-12-13,1.0326573266017336,winter
Paris,2010-12-14,1.050884275284929,winter
Paris,2010-12-15,2.274315592316473,winter
Paris,2010-12-16,3.1529205759098295,winter
Paris,2010-12-17,4.4460410808468875,winter
Paris,2010-12-18,8.055209546452206,winter
Paris,2010-12-19,9.824346280290502,winter
Paris,2010-12-20,-3.4905531853213088,winter
Paris,2010-12-21,-0.8247414607805723,winter
Paris,2010-12-22,2.7757670368962897,winter
Paris,2010-12-23,-6.611171713644424,winter
Paris,2010-12-24,2.439945764427978,winter
Paris,2010-12-25,9.091921679259308,winter
Paris,2010-12-26,-1.0781178090763497,winter
Paris,2010-12-27,5.363066234072963,winter
Paris,2010-12-28,4.959522574647511,winter
Paris,2010-12-29,-6.718806823309482,winter
Paris,2010-12-30,5.73990552830743,winter
Paris,2010-12-31,0.6083194583459273,winter
Paris,2011-01-01,5.414469789340142,winter
Paris,2011-01-02,7.226818417952982,winter
Paris,2011-01-03,-0.39166807237892787,winter
Paris,2011-01-04,-5.239580960610125,winter
Paris,2011-01-05,8.978993156283607,winter
Paris,2011-01-06,3.5007900273243777,winter
Paris,2011-01-07,-4.248402174104903,winter
Paris,2011-01-08,10.417689268739803,winter
Paris,2011-01-09,1.1439004455708126,winter
Paris,2011-01-10,6.949735727940921,winter
Paris,2011-01-11,3.226265089394413,winter
Paris,2011-01-12,6.523652126257877,winter
Paris,2011-01-13,0.252873649373063,winter
Paris,2011-01-14,-2.9477274984390904,winter
Paris,2011-01-15,1.4131272183456587,winter
Paris,2011-01-16,-1.22880714429464,winter
Paris,2011-01-17,3.118112583914062,winter
Paris,2011-01-18,2.8448066658806326,winter
Paris,2011-01-19,3.6020880611263277,winter
Paris,2011-01-20,1.9707529233261294,winter
Paris,2011-01-21,1.821023114936064,winter
Paris,2011-01-22,5.312286589502397,winter
Paris,2011-01-23,5.088377980407443,winter
Paris,2011-01-24,7.879182909946967,winter
Paris,2011-01-25,2.5881357866983277,winter
Paris,2011-01-26,6.163212973160703,winter
Paris,2011-01-27,8.1368409862028,winter
Paris,2011-01-28,5.061697096083815,winter
Paris,2011-01-29,4.242164042397988,winter
Paris,2011-01-30,5.168336975497315,winter
Paris,2011-01-31,7.886789073512476,winter
Paris,2011-02-01,6.828461131281917,winter
Paris,2011-02-02,12.338981898860297,winter
Paris,2011-02-03,-4.039781431138051,winter
Paris,2011-02-04,9.005312216643505,winter
Paris,2011-02-05,-4.53403662865599,winter
Paris,2011-02-06,11.943315828605606,winter
Paris,2011-02-07,5.648854898723045,winter
Paris,2011-02-08,0.7561756244932321,winter
Paris,2011-02-09,1.6990417803943174,winter
Paris,2011-02-10,-3.2051709558088337,winter
Paris,2011-02-11,6.3527863891814125,winter
Paris,2011-02-12,0.1599879738216261,winter
Paris,2011-02-13,1.6861877992708934,winter
Paris,2011-02-14,-1.5715724001917755,winter
Paris,2011-02-15,9.64491871517829,winter
Paris,2011-02-16,1.8760913168332976,winter
Paris,2011-02-17,8.340296371317136,winter
Paris,2011-02-18,5.730642134586206,winter
Paris,2011-02-19,-0.0323784096212254,winter
Paris,2011-02-20,6.296450280337842,winter
Paris,2011-02-21,3.697384367084805,winter
Paris,2011-02-22,7.587048863951297,winter
Paris,2011-02-23,-0.6220517241497161,winter
Paris,2011-02-24,4.8772840296093785,winter
Paris,2011-02-25,6.131832382063028,winter
Paris,2011-02-26,5.9779589435785585,winter
Paris,2011-02-27,-0.22314168828640835,winter
Paris,2011-02-28,-0.8410359225799109,winter
Paris,2011-03-01,13.589749721285147,spring
Paris,2011-03-02,21.244213214668182,spring
Paris,2011-03-03,7.7712916586096865,spring
Paris,2011-03-04,8.863314543305167,spring
Paris,2011-03-05,8.190711100746624,spring
Paris,2011-03-06,19.172946740662383,spring
Paris,2011-03-07,10.576802757901984,spring
Paris,2011-03-08,7.456994204641822,spring
Paris,2011-03-09,19.608610622624834,spring
Paris,2011-03-10,12.246595008666652,spring
Paris,2011-03-11,8.917335064496292,spring
Paris,2011-03-12,9.8181336226412,spring
Paris,2011-03-13,11.76233918502291,spring
Paris,2011-03-14,12.700844572423923,spring
Paris,2011-03-15,15.408210877983578,spring
Paris,2011-03-16,13.77146550826362,spring
Paris,2011-03-17,14.96808905948764,spring
Paris,2011-03-18,16.25239324435005,spring
Paris,2011-03-19,3.1047163047967867,spring
Paris,2011-03-20,8.141504595995094,spring
Paris,2011-03-21,9.056434432824982,spring
Paris,2011-03-22,8.304425517542334,spring
Paris,2011-03-23,18.26363266812575,spring
Paris,2011-03-24,12.939449601002293,spring
Paris,2011-03-25,9.987991650320444,spring
Paris,2011-03-26,6.795929853400663,spring
Paris,2011-03-27,7.780743268343921,spring
Paris,2011-03-28,18.568081323014688,spring
Paris,2011-03-29,9.828495678775276,spring
Paris,2011-03-30,13.026410064758066,spring
Paris,2011-03-31,4.430796734928862,spring
Paris,2011-04-01,7.2259760953346195,spring
Paris,2011-04-02,7.73441897401924,spring
Paris,2011-04-03,7.4901990086227945,spring
Paris,2011-04-04,9.426395293970778,spring
Paris,2011-04-05,14.334599118092637,spring
Paris,2011-04-06,20.388390695222466,spring
Paris,2011-04-07,5.4898503911238645,spring
Paris,2011-04-08,8.493208515192485,spring
Paris,2011-04-09,21.2307105233269,spring
Paris,2011-04-10,6.411093575010608,spring
Paris,2011-04-11,19.352491746158233,spring
Paris,2011-04-12,10.581076662667401,spring
Paris,2011-04-13,10.449689525896154,spring
Paris,2011-04-14,14.165154051636812,spring
Paris,2011-04-15,5.887332629609776,spring
Paris,2011-04-16,10.454280485075138,spring
Paris,2011-04-17,13.266676276335266,spring
Paris,2011-04-18,10.23007531523683,spring
Paris,2011-04-19,16.721418455420988,spring
Paris,2011-04-20,5.307550203489313,spring
Paris,2011-04-21,5.60268345292714,spring
Paris,2011-04-22,11.426966901748862,spring
Paris,2011-04-23,11.968981627098083,spring
Paris,2011-04-24,6.512977963055329,spring
Paris,2011-04-25,9.653196315948406,spring
Paris,2011-04-26,17.69879127353344,spring
Paris,2011-04-27,16.829018700749852,spring
Paris,2011-04-28,6.898458900124682,spring
Paris,2011-04-29,19.615201061152025,spring
Paris,2011-04-30,19.708796218302545,spring
Paris,2011-05-01,10.36560783241836,spring
Paris,2011-05-02,11.909845391372768,spring
Paris,2011-05-03,21.117542845190066,spring
Paris,2011-05-04,7.723063970546629,spring
Paris,2011-05-05,2.444063892901436,spring
Paris,2011-05-06,17.85005188087458,spring
Paris,2011-05-07,11.616103946452913,spring
Paris,2011-05-08,13.117461722124403,spring
Paris,2011-05-09,13.286485517099278,spring
Paris,2011-05-10,13.84115546901471,spring
Paris,2011-05-11,13.187380265734262,spring
Paris,2011-05-12,9.550841657663334,spring
Paris,2011-05-13,13.471564151261742,spring
Paris,2011-05-14,19.56169240382797,spring
Paris,2011-05-15,11.422064641619325,spring
Paris,2011-05-16,12.00198218289299,spring
Paris,2011-05-17,19.495784164343085,spring
Paris,2011-05-18,3.176251306510096,spring
Paris,2011-05-19,9.205953649416184,spring
Paris,2011-05-20,10.206425528492673,spring
Paris,2011-05-21,24.079111726557592,spring
Paris,2011-05-22,4.773733090848985,spring
Paris,2011-05-23,11.56155287463495,spring
Paris,2011-05-24,12.629097406934713,spring
Paris,2011-05-25,17.672326497125574,spring
Paris,2011-05-26,7.415076415890929,spring
Paris,2011-05-27,5.356538215483157,spring
Paris,2011-05-28,9.261326977540948,spring
Paris,2011-05-29,15.409843016734214,spring
Paris,2011-05-30,-0.5541794040397754,spring
Paris,2011-05-31,12.026737361510841,spring
Paris,2011-06-01,24.45432055468001,summer
Paris,2011-06-02,21.285426846352085,summer
Paris,2011-06-03,23.48547659017555,summer
Paris,2011-06-04,20.810288133043333,summer
Paris,2011-06-05,12.90379311866722,summer
Paris,2011-06-06,24.41197494667078,summer
Paris,2011-06-07,23.152696164733882,summer
Paris,2011-06-08,32.9704688030768,summer
Paris,2011-06-09,13.239157929250165,summer
Paris,2011-06-10,18.181575807810447,summer
Paris,2011-06-11,15.809279895648759,summer
Paris,2011-06-12,13.345227050954028,summer
Paris,2011-06-13,24.685603147168827,summer
Paris,2011-06-14,17.023655094211584,summer
Paris,2011-06-15,22.88525296002539,summer
Paris,2011-06-16,24.436607217941383,summer
Paris,2011-06-17,22.88345834069739,summer
Paris,2011-06-18,20.100894984749868,summer
Paris,2011-06-19,17.331168842853586,summer
Paris,2011-06-20,21.619796316509262,summer
Paris,2011-06-21,23.91569893755513,summer
Paris,2011-06-22,16.56656208795291,summer
Paris,2011-06-23,18.1077279738349,summer
Paris,2011-06-24,32.04367698660676,summer
Paris,2011-06-25,29.438090847714548,summer
Paris,2011-06-26,10.568678234297671,summer
Paris,2011-06-27,11.875013897998528,summer
Paris,2011-06-28,26.676525014406366,summer
Paris,2011-06-29,12.27870528307705,summer
Paris,2011-06-30,20.883881637547315,summer
Paris,2011-07-01,21.321845396199755,summer
Paris,2011-07-02,20.613180184381676,summer
Paris,2011-07-03,19.53136873905484,summer
Paris,2011-07-04,29.70540920698259,summer
Paris,2011-07-05,14.688622027664403,summer
Paris,2011-07-06,23.21829251888594,summer
Paris,2011-07-07,22.355802650929483,summer
Paris,2011-07-08,22.8237143844593,summer
Paris,2011-07-09,11.212399880593496,summer
Paris,2011-07-10,18.54837010800216,summer
Paris,2011-07-11,16.949860413579525,summer
Paris,2011-07-12,17.639145429264545,summer
Paris,2011-07-13,21.141016970360276,summer
Paris,2011-07-14,26.207492884685855,summer
Paris,2011-07-15,17.815730421985695,summer
Paris,2011-07-16,13.038092350115864,summer
Paris,2011-07-17,14.036957341161957,summer
Paris,2011-07-18,17.62357355659049,summer
Paris,2011-07-19,20.335766584850866,summer
Paris,2011-07-20,15.21920326352605,summer
Paris,2011-07-21,31.062089088292087,summer
Paris,2011-07-22,20.06874865241017,summer
Paris,2011-07-23,22.10414115570418,summer
Paris,2011-07-24,19.04584440582469,summer
Paris,2011-07-25,26.57459155300654,summer
Paris,2011-07-26,26.73125780158461,summer
Paris,2011-07-27,19.958643442053155,summer
Paris,2011-07-28,20.19998088228965,summer
Paris,2011-07-29,11.626143260438477,summer
Paris,2011-07-30,11.983258683412515,summer
Paris,2011-07-31,11.638282975997962,summer
Paris,2011-08-01,14.909596306566176,summer
Paris,2011-08-02,29.00724062400088,summer
Paris,2011-08-03,2.8851610334476483,summer
Paris,2011-08-04,14.839029331364998,summer
Paris,2011-08-05,19.666239819377815,summer
Paris,2011-08-06,27.699275748821055,summer
Paris,2011-08-07,25.651482343719284,summer
Paris,2011-08-08,19.557451274870655,summer
Paris,2011-08-09,12.44349747663388,summer
Paris,2011-08-10,19.85764810620106,summer
Paris,2011-08-11,22.14435387202691,summer
Paris,2011-08-12,17.447536456383176,summer
Paris,2011-08-13,25.23015390564185,summer
Paris,2011-08-14,29.211750059407123,summer
Paris,2011-08-15,23.34305663727779,summer
Paris,2011-08-16,29.11294333741005,summer
Paris,2011-08-17,17.373430315007624,summer
Paris,2011-08-18,14.020701771778663,summer
Paris,2011-08-19,20.269296069068183,summer
Paris,2011-08-20,23.62783936187594,summer
Paris,2011-08-21,26.716512155018897,summer
Paris,2011-08-22,17.460578614326984,summer
Paris,2011-08-23,29.994591897407062,summer
Paris,2011-08-24,23.533249335670078,summer
Paris,2011-08-25,19.669852920215703,summer
Paris,2011-08-26,16.711442370867022,summer
Paris,2011-08-27,16.88210871626518,summer
Paris,2011-08-28,15.962479432480126,summer
Paris,2011-08-29,26.33754186513856,summer
Paris,2011-08-30,17.72904828909966,summer
Paris,2011-08-31,20.425226286393716,summer
Paris,2011-09-01,-1.1210107544761563,autumn
Paris,2011-09-02,17.036576520169035,autumn
Paris,2011-09-03,6.329930094451088,autumn
Paris,2011-09-04,3.3422917492746578,autumn
Paris,2011-09-05,14.81638225891066,autumn
Paris,2011-09-06,17.156764384733115,autumn
Paris,2011-09-07,10.877175239357612,autumn
Paris,2011-09-08,13.95960208400473,autumn
Paris,2011-09-09,18.072664885297996,autumn
Paris,2011-09-10,15.615692772757646,autumn
Paris,2011-09-11,14.853207397658025,autumn
Paris,2011-09-12,27.098209239647584,autumn
Paris,2011-09-13,16.48797508236138,autumn
Paris,2011-09-14,13.213030639044467,autumn
Paris,2011-09-15,15.33937977344042,autumn
Paris,2011-09-16,16.097548011608783,autumn
Paris,2011-09-17,15.67356214128623,autumn
Paris,2011-09-18,14.030437336457217,autumn
Paris,2011-09-19,20.49742272899868,autumn
Paris,2011-09-20,17.731219072631827,autumn
Paris,2011-09-21,18.30970636083203,autumn
Paris,2011-09-22,8.503360573255158,autumn
Paris,2011-09-23,14.993193730384892,autumn
Paris,2011-09-24,15.114412028088648,autumn
Paris,2011-09-25,13.161464827920064,autumn
Paris,2011-09-26,16.410937708537404,autumn
Paris,2011-09-27,11.279830714698114,autumn
Paris,2011-09-28,6.869543480668561,autumn
Paris,2011-09-29,16.500044423739023,autumn
Paris,2011-09-30,12.59396863197121,autumn
Paris,2011-10-01,10.42238030408512,autumn
Paris,2011-10-02,8.048523388696053,autumn
Paris,2011-10-03,20.103594826320247,autumn
Paris,2011-10-04,5.8410836089254214,autumn
Paris,2011-10-05,3.539457440718383,autumn
Paris,2011-10-06,13.05264465989672,autumn
Paris,2011-10-07,9.793119566021208,autumn
Paris,2011-10-08,9.35991367876202,autumn
Paris,2011-10-09,7.741522934663549,autumn
Paris,2011-10-10,16.04512171122629,autumn
Paris,2011-10-11,10.844715557109959,autumn
Paris,2011-10-12,16.525325569434898,autumn
Paris,2011-10-13,12.476658800872327,autumn
Paris,2011-10-14,19.104470785281872,autumn
Paris,2011-10-15,22.457143449861245,autumn
Paris,2011-10-16,4.9105129271412515,autumn
Paris,2011-10-17,23.26548600384995,autumn
Paris,2011-10-18,9.58418676965517,autumn
Paris,2011-10-19,14.01327774183951,autumn
Paris,2011-10-20,12.290627144890108,autumn
Paris,2011-10-21,12.400715053308659,autumn
Paris,2011-10-22,10.662155573619991,autumn
Paris,2011-10-23,12.96715933664127,autumn
Paris,2011-10-24,11.442620109286315,autumn
Paris,2011-10-25,12.339326355917162,autumn
Paris,2011-10-26,17.520283545033074,autumn
Paris,2011-10-27,7.8746283647936135,autumn
Paris,2011-10-28,4.594601346172311,autumn
Paris,2011-10-29,19.262899195836724,autumn
Paris,2011-10-30,9.020131299091823,autumn
Paris,2011-10-31,7.183462045763476,autumn
Paris,2011-11-01,10.029432092242876,autumn
Paris,2011-11-02,16.704504127487297,autumn
Paris,2011-11-03,12.001794815687806,autumn
Paris,2011-11-04,14.373706560586701,autumn
Paris,2011-11-05,14.574758703798087,autumn
Paris,2011-11-06,10.445474856963655,autumn
Paris,2011-11-07,18.797244818884266,autumn
Paris,2011-11-08,9.33481621281353,autumn
Paris,2011-11-09,9.931621479506251,autumn
Paris,2011-11-10,19.32482134360296,autumn
Paris,2011-11-11,20.02854442596049,autumn
Paris,2011-11-12,14.52234727519436,autumn
Paris,2011-11-13,9.258858726585803,autumn
Paris,2011-11-14,9.863197248214872,autumn
Paris,2011-11-15,7.540181591281403,autumn
Paris,2011-11-16,14.848439195313393,autumn
